Treatment,Date,Das,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,GreenN,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,HI,LeafNo,LAI,SLAI,ESW,NO3,SLN,WaterSD,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),TPLA,SPLA,irrig_loss,irrig_tot,drain,runoff,BiomassN,sw(11),sw(12),sw(13)
Sorghum_BW5_GxE_T11,24/12/1996,75,6.983,6058.4,810.16,605.84,205.63,175.07,302.54,126.93,0,7.86,,0.31,4.67,2.34,0.8,0,0,0,0,0,18.107,4.093,0.045,238.128,30.1,1.141,1,0.214,0.287,0.299,0.304,0.314,0.33,0.346,0.359,0.374,0.398,4137.441,44.911,,,,,NaN,0.413,0.429,0.44
Sorghum_BW5_GxE_T11,25/12/1996,76,7,6214.2,830.46,621.42,210.36,175.07,313.44,131.6,0,7.93,,0.31,4.67,2.38,0.82,0,0,0,0,0,18.107,4.093,0.045,234.803,29.5,1.141,1,0.213,0.286,0.298,0.303,0.313,0.328,0.344,0.357,0.372,0.396,4137.441,44.911,,,,,NaN,0.412,0.426,0.437
Sorghum_BW5_GxE_T11,26/12/1996,77,7.279,6369.9,846.97,636.99,211.29,175.07,329.01,131.6,0,7.99,,0.32,4.67,2.42,0.85,0,0,0,0,0,18.107,4.093,0.045,231.676,28.9,1.141,1,0.211,0.285,0.297,0.302,0.312,0.327,0.342,0.355,0.37,0.395,4137.441,44.911,,,,,NaN,0.41,0.425,0.435
Sorghum_BW5_GxE_T11,27/12/1996,78,7.446,6534,864.39,653.4,212.3,175.07,345.42,131.6,0,8.04,,0.32,4.67,2.46,0.87,0,0,0,0,0,18.107,4.093,0.045,228.211,28.3,1.141,1,0.21,0.284,0.296,0.301,0.31,0.325,0.34,0.352,0.367,0.393,4137.441,44.911,,,,,NaN,0.408,0.422,0.432
Sorghum_BW5_GxE_T11,28/12/1996,79,7.616,6702.6,882.28,670.26,213.34,175.07,362.28,131.6,0,8.1,,0.32,4.67,2.5,0.89,0,0,0,0,0,18.107,4.093,0.045,224.892,27.8,1.141,1,0.208,0.282,0.295,0.3,0.309,0.323,0.338,0.35,0.365,0.391,4137.441,44.911,,,,,NaN,0.406,0.42,0.43
Sorghum_BW5_GxE_T11,29/12/1996,80,7.805,6870.6,900.13,687.06,214.37,175.07,379.09,131.6,0,8.16,,0.33,4.67,2.54,0.91,0,0,0,0,0,18.107,4.093,0.045,221.508,27.2,1.141,1,0.207,0.281,0.294,0.299,0.308,0.322,0.336,0.348,0.363,0.389,4137.441,44.911,,,,,NaN,0.404,0.418,0.427
Sorghum_BW5_GxE_T11,30/12/1996,81,7.983,7020,915.94,702,215.24,175.07,394.03,131.6,0,8.22,,0.33,4.67,2.58,0.92,0,0,0,0,0,18.107,4.093,0.045,218.517,26.6,1.141,1,0.205,0.28,0.293,0.298,0.306,0.32,0.334,0.345,0.36,0.387,4137.441,44.911,,,,,NaN,0.403,0.416,0.425
Sorghum_BW5_GxE_T11,31/12/1996,82,8,7153.2,929.98,715.32,215.97,175.07,407.34,131.6,0,8.27,,0.34,4.67,2.61,0.94,0,0,2544.307,0,0,18.107,4.093,0.045,216.418,26.2,1.141,1,0.204,0.279,0.292,0.297,0.305,0.319,0.333,0.344,0.359,0.386,4137.441,44.911,,,,,NaN,0.401,0.414,0.423
Sorghum_BW5_GxE_T11,1/01/1997,83,8.04,7291.2,943.35,729.12,215.54,175.07,418.15,131.6,2.99,8.31,,0.34,4.67,2.65,0.91,0.03,1.111,5208.704,1.175,0.004,18.107,4.093,0.045,214.082,25.7,1.141,1,0.202,0.278,0.292,0.296,0.304,0.318,0.331,0.342,0.357,0.384,4137.441,44.911,,,,,NaN,0.4,0.413,0.421
Sorghum_BW5_GxE_T11,2/01/1997,84,8.06,7437.4,957.54,743.74,215.11,175.07,426.78,131.6,8.99,8.35,,0.34,4.67,2.66,0.87,0.1,1.111,7822.059,1.726,0.012,18.107,4.093,0.045,211.554,25.4,1.141,1,0.201,0.277,0.291,0.295,0.303,0.317,0.33,0.341,0.356,0.383,4137.441,44.911,,,,,NaN,0.398,0.411,0.419
Sorghum_BW5_GxE_T11,3/01/1997,85,8.079,7576.8,971.05,757.68,214.68,175.07,432.09,131.6,17.61,8.38,,0.35,4.67,2.62,0.84,0.2,1.111,10323.122,2.252,0.023,18.107,4.093,0.045,209.197,25,1.141,1,0.199,0.276,0.29,0.295,0.302,0.315,0.328,0.339,0.354,0.381,4137.441,44.911,,,,,NaN,0.397,0.409,0.417
Sorghum_BW5_GxE_T11,4/01/1997,86,8.099,7726.3,985.57,772.63,214.25,175.07,436.64,131.6,28.01,8.42,,0.35,4.67,2.56,0.81,0.33,1.189,13038.562,2.713,0.036,18.107,4.093,0.045,206.359,24.7,1.141,1,0.198,0.275,0.289,0.294,0.301,0.314,0.327,0.337,0.352,0.38,4137.441,44.911,,,,,NaN,0.395,0.407,0.415
Sorghum_BW5_GxE_T11,5/01/1997,87,8.122,7890.5,1001.56,789.05,213.82,175.07,440.5,131.6,40.57,8.46,,0.35,4.66,2.45,0.78,0.52,1.28,15958.169,3.111,0.051,18.107,4.093,0.045,203.29,24.2,1.139,1,0.197,0.274,0.288,0.293,0.3,0.312,0.325,0.335,0.35,0.378,4137.441,44.911,,,,,NaN,0.393,0.405,0.413
Sorghum_BW5_GxE_T11,6/01/1997,88,8.145,8038.8,1015.97,803.88,213.39,175.07,441.58,131.6,54.33,8.51,,0.35,4.61,2.35,0.74,0.76,1.405,19081.945,3.405,0.068,18.107,4.093,0.045,200.96,23.8,1.125,1,0.195,0.273,0.287,0.292,0.299,0.311,0.323,0.333,0.348,0.376,4137.441,44.911,,,,,NaN,0.392,0.404,0.411
Sorghum_BW5_GxE_T11,7/01/1997,89,8.167,8177.8,1029.22,817.78,212.97,174.85,441.48,131.6,68.32,8.55,,0.35,4.49,2.26,0.72,1.03,1.503,20416.838,3.581,0.084,18.107,4.087,0.05,198.599,23.5,1.098,1,0.194,0.272,0.287,0.291,0.298,0.31,0.322,0.332,0.347,0.375,4137.441,49.951,,,,,NaN,0.39,0.402,0.409
Sorghum_BW5_GxE_T11,8/01/1997,90,8.187,8325.4,1041.35,832.54,212.54,172.64,441.76,131.6,82.8,8.58,,0.36,4.3,2.18,0.69,1.29,1.563,20416.838,4.055,0.099,18.107,4.036,0.102,196.114,23.2,1.065,1,0.193,0.271,0.286,0.29,0.297,0.309,0.321,0.33,0.345,0.373,4137.441,101.576,,,,,NaN,0.389,0.4,0.407
Sorghum_BW5_GxE_T11,9/01/1997,91,8.207,8467.5,1051.87,846.75,212.11,169.38,442.11,131.6,96.66,8.61,,0.36,4.08,2.12,0.67,1.55,1.603,20416.838,4.734,0.114,18.107,3.96,0.178,193.596,22.9,1.03,1,0.191,0.27,0.285,0.29,0.296,0.307,0.319,0.328,0.343,0.372,4137.441,177.905,,,,,NaN,0.387,0.398,0.406
Sorghum_BW5_GxE_T11,10/01/1997,92,8.231,8631.5,1064.61,863.15,211.69,166.15,441.88,131.6,113.29,8.65,,0.36,3.84,2.03,0.64,1.86,1.645,20416.838,5.549,0.131,18.107,3.884,0.253,191.055,22.5,0.989,1,0.19,0.269,0.284,0.289,0.295,0.306,0.318,0.327,0.341,0.37,4137.441,253.43,,,,,NaN,0.385,0.397,0.404
Sorghum_BW5_GxE_T11,11/01/1997,93,8.256,8759.6,1071.56,875.96,211.27,160.72,439.08,131.6,128.9,8.69,,0.36,3.55,1.94,0.61,2.19,1.7,20416.838,6.314,0.147,18.107,3.757,0.38,189.571,22.1,0.944,1,0.189,0.268,0.284,0.288,0.294,0.305,0.317,0.326,0.34,0.369,4137.441,380.395,,,,,NaN,0.384,0.395,0.402
Sorghum_BW5_GxE_T11,12/01/1997,94,8.276,8796.1,1070.06,879.61,210.84,155.98,432.6,131.6,139.04,8.72,,0.36,3.31,1.88,0.59,2.44,1.753,20416.838,6.81,0.158,18.107,3.646,0.491,189.374,21.9,0.907,1,0.188,0.268,0.284,0.288,0.294,0.305,0.317,0.326,0.341,0.369,4137.441,491.12,,,,,NaN,0.384,0.395,0.402
Sorghum_BW5_GxE_T11,13/01/1997,95,8.3,8919.5,1076.28,891.95,210.42,150.28,430,131.6,153.97,8.76,,0.36,3.03,1.81,0.57,2.72,1.768,20416.838,7.541,0.173,18.107,3.513,0.624,187.594,21.5,0.864,1,0.186,0.267,0.283,0.288,0.293,0.304,0.316,0.324,0.339,0.368,4137.441,624.277,,,,,NaN,0.383,0.394,0.401
Sorghum_BW5_GxE_T11,14/01/1997,96,8.324,9026.5,1081.09,902.65,210,144.81,426.36,131.6,168.31,8.79,,0.36,2.79,1.74,0.55,2.98,1.773,20416.838,8.243,0.186,18.107,3.385,0.752,186.039,21.2,0.824,1,0.185,0.267,0.283,0.287,0.293,0.304,0.315,0.323,0.338,0.367,4137.441,752.107,,,,,NaN,0.382,0.393,0.4
Sorghum_BW5_GxE_T11,15/01/1997,97,8.352,9157.9,1087.24,915.79,209.58,138.24,422.63,131.6,185.19,8.83,,0.36,2.51,1.66,0.52,3.28,1.773,20416.838,9.071,0.202,18.107,3.232,0.906,184.153,20.8,0.778,1,0.185,0.266,0.282,0.287,0.292,0.303,0.314,0.322,0.337,0.366,4137.441,905.698,,,,,NaN,0.381,0.391,0.398
Sorghum_BW5_GxE_T11,16/01/1997,98,8.376,9225.1,1088.54,922.51,209.16,133.24,416.41,131.6,198.12,8.88,,0.36,2.33,1.59,0.5,3.51,1.77,20416.838,9.704,0.215,18.107,3.115,1.023,189.529,20.5,0.747,1,0.251,0.266,0.282,0.286,0.292,0.302,0.313,0.322,0.337,0.365,4137.441,1022.728,,,,,NaN,0.38,0.391,0.398
Sorghum_BW5_GxE_T11,17/01/1997,99,8.4,9304.6,1091.51,930.46,208.74,128.68,411.2,131.6,211.29,8.92,,0.36,2.17,1.54,0.48,3.7,1.752,20416.838,10.349,0.227,18.107,3.008,1.129,187.845,20.1,0.72,1,0.246,0.265,0.281,0.286,0.291,0.302,0.313,0.321,0.336,0.364,4137.441,1129.378,,,,,NaN,0.38,0.39,0.397
Sorghum_BW5_GxE_T11,18/01/1997,100,8.425,9411.3,1097.12,941.13,208.33,124.03,407.15,131.6,226,8.96,,0.36,2.01,1.48,0.47,3.89,1.723,20416.838,11.069,0.24,18.107,2.9,1.238,185.075,19.8,0.694,1,0.239,0.265,0.281,0.285,0.29,0.301,0.312,0.32,0.335,0.363,4137.441,1237.881,,,,,NaN,0.378,0.389,0.395
Sorghum_BW5_GxE_T11,19/01/1997,101,8.449,9521.8,1103.44,952.18,207.91,119.73,403.46,131.6,240.74,8.99,,0.36,1.88,1.42,0.45,4.06,1.688,20416.838,11.791,0.253,18.107,2.799,1.339,182.397,19.5,0.671,1,0.232,0.264,0.28,0.285,0.29,0.3,0.311,0.319,0.334,0.362,4137.441,1338.591,,,,,NaN,0.377,0.388,0.394
Sorghum_BW5_GxE_T11,20/01/1997,102,8.474,9603.7,1107.22,960.37,207.49,115.73,398.2,131.6,254.2,9.03,,0.36,1.76,1.37,0.43,4.22,1.659,20416.838,12.451,0.265,18.107,2.705,1.432,180.318,19.2,0.65,1,0.226,0.264,0.28,0.285,0.289,0.299,0.31,0.318,0.333,0.361,4137.441,1432.103,,,,,NaN,0.376,0.387,0.393
Sorghum_BW5_GxE_T11,21/01/1997,103,8.498,9661.6,1108.78,966.16,207.08,111.92,391.46,131.6,266.72,9.06,,0.36,1.65,1.33,0.42,4.36,1.635,20416.838,13.064,0.276,18.107,2.616,1.521,178.883,19,0.63,1,0.222,0.263,0.28,0.284,0.289,0.299,0.309,0.317,0.333,0.361,4137.441,1521.159,,,,,NaN,0.376,0.386,0.393
Sorghum_BW5_GxE_T11,22/01/1997,104,8.522,9744.8,1113.21,974.48,206.67,108.43,386.47,131.6,280.04,9.08,,0.36,1.56,1.28,0.41,4.49,1.602,20416.838,13.716,0.287,18.107,2.535,1.603,176.466,18.7,0.614,1,0.215,0.263,0.279,0.284,0.288,0.298,0.309,0.317,0.332,0.36,4137.441,1602.604,,,,,NaN,0.375,0.385,0.391
Sorghum_BW5_GxE_T11,23/01/1997,105,8.541,9828.2,1118.8,982.82,206.25,106.1,383.44,131.6,291.41,9.1,,0.36,1.5,1.26,0.4,4.57,1.567,20416.838,14.273,0.297,18.107,2.48,1.657,174.376,18.6,0.603,1,0.212,0.262,0.279,0.283,0.288,0.298,0.308,0.316,0.331,0.359,4137.441,1657.076,,,,,NaN,0.374,0.384,0.39
Sorghum_BW5_GxE_T11,24/01/1997,106,8.559,9910.4,1124.41,991.04,205.84,103.91,380.66,131.6,302.4,9.12,,0.36,1.44,1.23,0.39,4.64,1.536,20416.838,14.811,0.305,18.107,2.429,1.708,172.415,18.5,0.593,1,0.211,0.262,0.278,0.283,0.287,0.297,0.307,0.314,0.329,0.358,4137.441,1708.318,,,,,NaN,0.373,0.383,0.389
Sorghum_BW5_GxE_T11,25/01/1997,107,8.58,9988.9,1129.48,998.89,205.43,101.54,376.85,131.6,314.06,9.13,,0.36,1.38,1.21,0.39,4.7,1.498,20416.838,15.383,0.314,18.107,2.374,1.764,170.815,18.3,0.582,1,0.209,0.261,0.278,0.282,0.286,0.296,0.306,0.313,0.328,0.357,4137.441,1763.791,,,,,NaN,0.372,0.381,0.388
Sorghum_BW5_GxE_T11,26/01/1997,108,8.603,10059.7,1133.27,1005.97,205.02,98.66,371.28,131.6,326.72,9.16,,0.36,1.31,1.19,0.39,4.78,1.462,20416.838,16.002,0.325,18.107,2.306,1.831,169.191,18.1,0.57,1,0.207,0.26,0.277,0.282,0.286,0.295,0.305,0.312,0.327,0.356,4137.441,1831.102,,,,,NaN,0.37,0.38,0.386
Sorghum_BW5_GxE_T11,27/01/1997,109,8.629,10118.9,1135.47,1011.89,204.61,95.35,363.71,131.6,340.2,9.18,,0.36,1.24,1.16,0.39,4.86,1.429,20416.838,16.663,0.336,18.107,2.229,1.909,168.035,17.9,0.556,1,0.206,0.26,0.277,0.281,0.285,0.295,0.304,0.312,0.327,0.355,4137.441,1908.518,,,,,NaN,0.37,0.379,0.386
Sorghum_BW5_GxE_T11,28/01/1997,110,8.656,10175.8,1137.71,1017.58,204.2,92.3,356.17,131.6,353.44,9.21,,0.36,1.17,1.13,0.39,4.94,1.399,20416.838,17.311,0.347,18.107,2.158,1.98,166.896,17.7,0.544,1,0.204,0.26,0.277,0.281,0.285,0.294,0.304,0.311,0.326,0.354,4137.441,1979.688,,,,,NaN,0.369,0.379,0.385
Sorghum_BW5_GxE_T11,29/01/1997,111,8.682,10225,1139.34,1022.5,203.79,89.44,348.16,131.6,366.36,9.23,,0.36,1.11,1.09,0.39,5.03,1.372,20416.838,17.944,0.358,18.107,2.091,2.047,165.91,17.5,0.533,1,0.203,0.259,0.276,0.281,0.284,0.294,0.303,0.31,0.325,0.353,4137.441,2046.706,,,,,NaN,0.368,0.378,0.384
Sorghum_BW5_GxE_T11,30/01/1997,112,8.706,10273.3,1141.37,1027.33,203.38,87.04,340.93,131.6,378.43,9.25,,0.36,1.07,1.06,0.39,5.1,1.347,20416.838,18.535,0.368,18.107,2.035,2.103,164.899,17.4,0.524,1,0.201,0.259,0.276,0.28,0.284,0.293,0.302,0.31,0.325,0.353,4137.441,2102.795,,,,,NaN,0.367,0.377,0.383
Sorghum_BW5_GxE_T11,31/01/1997,113,8.732,10316.6,1142.79,1031.66,202.98,84.53,332.73,131.6,390.95,9.27,,0.36,1.02,1.03,0.39,5.17,1.322,20416.838,19.149,0.379,18.107,1.976,2.161,164.006,17.2,0.516,1,0.2,0.258,0.276,0.28,0.284,0.293,0.302,0.309,0.324,0.352,4137.441,2161.418,,,,,NaN,0.367,0.376,0.382
Sorghum_BW5_GxE_T11,1/02/1997,114,8.757,10357.6,1144.12,1035.76,202.57,82.16,324.4,131.6,403.38,9.29,,0.35,0.98,0.99,0.39,5.24,1.298,20416.838,19.757,0.389,18.107,1.921,2.217,163.1,17,0.508,1,0.199,0.258,0.275,0.28,0.283,0.292,0.301,0.309,0.324,0.352,4137.441,2216.82,,,,,NaN,0.366,0.376,0.382
Sorghum_BW5_GxE_T11,2/02/1997,115,8.784,10395.7,1145.25,1039.57,202.16,79.89,315.57,131.6,416.02,9.29,,0.35,0.93,0.96,0.39,5.29,1.272,20416.838,20.376,0.4,18.107,1.868,2.27,162.178,17,0.496,1,0.197,0.258,0.275,0.28,0.283,0.292,0.301,0.308,0.323,0.351,4137.441,2269.815,,,,,NaN,0.365,0.375,0.381
Sorghum_BW5_GxE_T11,3/02/1997,116,8.809,10428.8,1146.19,1042.88,201.76,77.93,307.03,131.6,427.87,9.29,,0.35,0.89,0.93,0.39,5.34,1.248,20416.838,20.957,0.41,18.107,1.822,2.316,161.372,17.1,0.486,1,0.196,0.257,0.275,0.279,0.283,0.291,0.3,0.307,0.323,0.35,4137.441,2315.605,,,,,NaN,0.365,0.374,0.38
Sorghum_BW5_GxE_T11,4/02/1997,117,8.834,10456.5,1146.81,1045.65,201.36,76.18,298.4,131.6,439.28,9.29,,0.35,0.85,0.9,0.39,5.38,1.226,20416.838,21.515,0.42,18.107,1.781,2.357,160.676,17.1,0.478,1,0.194,0.257,0.275,0.279,0.282,0.291,0.3,0.307,0.322,0.35,4137.441,2356.686,,,,,NaN,0.364,0.374,0.38
Sorghum_BW5_GxE_T11,5/02/1997,118,8.857,10482.4,1147.48,1048.24,200.95,74.66,290.14,131.6,450.12,9.29,,0.35,0.82,0.87,0.39,5.42,1.205,20416.838,22.047,0.429,18.107,1.745,2.392,160.067,17.2,0.471,1,0.193,0.257,0.274,0.279,0.282,0.291,0.3,0.307,0.322,0.349,4137.441,2392.064,,,,,NaN,0.364,0.373,0.379
Sorghum_BW5_GxE_T11,6/02/1997,119,8.882,10504.6,1147.93,1050.46,200.55,73.29,282.93,131.6,459.56,9.29,,0.35,0.8,0.85,0.39,5.46,1.188,20416.838,22.509,0.437,18.107,1.713,2.424,159.524,17.2,0.464,1,0.192,0.257,0.274,0.279,0.282,0.291,0.299,0.306,0.322,0.349,4137.441,2424.032,,,,,NaN,0.363,0.373,0.379
Sorghum_BW5_GxE_T11,7/02/1997,120,8.91,10524.1,1148.92,1052.41,200.15,72.74,276.79,131.6,467.64,9.29,,0.35,0.78,0.82,0.39,5.49,1.175,20416.838,22.905,0.444,18.107,1.7,2.437,159.066,17.2,0.462,1,0.19,0.256,0.274,0.279,0.282,0.29,0.299,0.306,0.321,0.349,4137.441,2437.054,,,,,NaN,0.363,0.372,0.378
Sorghum_BW5_GxE_T11,8/02/1997,121,8.937,10540.9,1149.86,1054.09,199.75,72.4,271.58,131.6,474.54,9.29,,0.35,0.78,0.79,0.39,5.52,1.164,20416.838,23.242,0.45,18.107,1.693,2.445,158.628,17.3,0.46,1,0.189,0.256,0.274,0.278,0.282,0.29,0.299,0.306,0.321,0.348,4137.441,2444.923,,,,,NaN,0.363,0.372,0.378
Sorghum_BW5_GxE_T11,9/02/1997,122,8.963,10558.4,1150.36,1055.84,199.35,71.54,267.15,131.6,480.72,9.29,,0.35,0.76,0.77,0.39,5.55,1.156,20416.838,23.545,0.455,18.107,1.672,2.465,158.174,17.3,0.456,1,0.188,0.256,0.274,0.278,0.282,0.29,0.299,0.306,0.321,0.348,4137.441,2464.948,,,,,NaN,0.362,0.372,0.378
Sorghum_BW5_GxE_T11,10/02/1997,123,8.99,10574.9,1150.89,1057.49,198.95,70.82,263.38,131.6,486.14,9.29,,0.35,0.75,0.74,0.39,5.58,1.149,20416.838,23.811,0.46,18.107,1.656,2.482,157.686,17.4,0.453,1,0.186,0.256,0.273,0.278,0.281,0.29,0.298,0.305,0.321,0.348,4137.441,2481.925,,,,,NaN,0.362,0.371,0.377
Sorghum_BW5_GxE_T11,11/02/1997,124,9,10591.2,1151.38,1059.12,198.55,70.08,260.18,131.6,490.97,9.29,,0.35,0.74,0.72,0.39,5.61,1.143,20416.838,24.047,0.464,18.107,1.638,2.499,157.301,17.4,0.45,1,0.185,0.255,0.273,0.278,0.281,0.29,0.298,0.305,0.321,0.347,4137.441,2499.199,,,,,NaN,0.362,0.371,0.377
Sorghum_BW5_GxE_T11,12/02/1997,125,9.711,10605.7,1151.73,1060.57,198.16,69.38,257.45,131.6,495.14,9.29,,0.35,0.72,0.7,0.39,5.64,1.139,20416.838,24.252,0.467,18.107,1.622,2.516,156.937,17.4,0.447,1,0.184,0.255,0.273,0.278,0.281,0.289,0.298,0.305,0.321,0.347,4137.441,2515.509,,,,,NaN,0.361,0.371,0.376
Sorghum_BW5_GxE_T11,13/02/1997,126,10,10619.5,1151.71,1061.95,197.76,68.38,257.45,131.6,496.52,9.29,,0.35,0.71,0.68,0.39,5.66,1.14,20416.838,24.319,0.468,18.107,1.599,2.539,156.562,17.5,0.442,1,0.183,0.255,0.273,0.278,0.281,0.289,0.298,0.305,0.32,0.347,4137.441,2538.823,,,,,NaN,0.361,0.37,0.376
Sorghum_BW5_GxE_T12,10/10/1996,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,369.416,105.1,0,1,0.353,0.396,0.372,0.375,0.403,0.42,0.425,0.43,0.449,0.43,0,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,11/10/1996,1,1.999,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,368.607,105.1,0,1,0.349,0.394,0.371,0.375,0.404,0.422,0.425,0.43,0.449,0.43,0,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,12/10/1996,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,367.873,105,0,1,0.345,0.393,0.369,0.374,0.404,0.423,0.426,0.43,0.449,0.43,0,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,13/10/1996,3,2.393,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,367.196,105,0,1,0.341,0.391,0.368,0.373,0.404,0.424,0.426,0.43,0.449,0.43,0,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,14/10/1996,4,2.796,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,366.564,105,0,1,0.338,0.39,0.367,0.372,0.405,0.425,0.427,0.43,0.449,0.43,0,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,15/10/1996,5,3,20,3,2,1,1,1,0,0,0.04,,0.02,0,0.03,0,0,0,0,0,0,1,0.002,0,365.97,104.8,1.5,1,0.335,0.389,0.366,0.371,0.405,0.426,0.428,0.43,0.449,0.43,2,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,16/10/1996,6,3.182,20.2,3.03,2.02,1.01,1.02,1,0,0,0.05,,0.02,0.01,0.04,0,0,0,0,0,0,1.295,0.004,0,365.405,104.7,1.57,1,0.332,0.388,0.365,0.371,0.405,0.427,0.429,0.43,0.449,0.43,3.582,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,17/10/1996,7,3.314,20.5,3.1,2.05,1.05,1.05,1,0,0,0.05,,0.02,0.01,0.05,0,0,0,0,0,0,1.607,0.006,0,364.862,104.7,1.526,1,0.329,0.387,0.365,0.37,0.404,0.428,0.43,0.43,0.449,0.43,5.823,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,18/10/1996,8,3.434,20.9,3.17,2.09,1.08,1.09,1,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,1.93,0.008,0,364.343,104.7,1.455,1,0.327,0.386,0.364,0.369,0.404,0.429,0.431,0.43,0.449,0.43,8.073,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,19/10/1996,9,3.579,21.4,3.27,2.14,1.13,1.14,1,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,2.223,0.011,0,363.844,104.7,1.34,1,0.325,0.385,0.363,0.368,0.404,0.429,0.432,0.43,0.449,0.43,10.803,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,20/10/1996,10,3.725,21.9,3.37,2.19,1.18,1.19,1,0,0,0.06,,0.02,0.02,0.05,0,0,0,0,0,0,2.576,0.014,0,368.519,104.7,1.29,1,0.356,0.385,0.363,0.367,0.403,0.43,0.433,0.431,0.449,0.43,13.567,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,21/10/1996,11,3.85,22.2,3.43,2.22,1.21,1.22,1,0,0,0.07,,0.02,0.02,0.05,0,0,0,0,0,0,2.932,0.016,0,369.98,104.7,1.284,1,0.367,0.384,0.363,0.367,0.403,0.43,0.434,0.431,0.449,0.43,16.421,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,22/10/1996,12,3.967,22.8,3.53,2.28,1.26,1.27,1.01,0,0,0.07,,0.02,0.03,0.05,0,0,0,0,0,0,3.237,0.02,0,369.407,104.7,1.271,1,0.363,0.384,0.362,0.366,0.402,0.43,0.434,0.431,0.449,0.43,20.327,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,23/10/1996,13,4,24,3.77,2.4,1.38,1.38,1.01,0,0,0.08,,0.02,0.03,0.05,0,0,0,0,0,0,3.524,0.026,0,366.283,104.7,1.259,1,0.343,0.383,0.362,0.366,0.402,0.43,0.435,0.432,0.45,0.43,25.838,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,24/10/1996,14,4.133,25.7,4.12,2.57,1.55,1.54,1.03,0,0,0.09,,0.02,0.04,0.05,0,0,0,0,0,0,3.847,0.033,0,372.023,104.6,1.251,1,0.381,0.383,0.362,0.365,0.401,0.43,0.436,0.432,0.45,0.43,33.125,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,25/10/1996,15,4.211,28.3,4.64,2.83,1.81,1.79,1.05,0,0,0.1,,0.02,0.05,0.05,0,0,0,0,0,0,4.191,0.043,0,368.717,104.6,1.248,1,0.36,0.382,0.361,0.364,0.401,0.43,0.436,0.432,0.45,0.43,42.693,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,26/10/1996,16,4.294,32.3,5.42,3.23,2.2,2.14,1.09,0,0,0.12,,0.02,0.07,0.05,0,0,0,0,0,0,4.539,0.056,0,367.912,104.4,1.241,1,0.355,0.382,0.361,0.364,0.4,0.43,0.437,0.433,0.45,0.43,55.79,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,27/10/1996,17,4.371,36.4,6.24,3.64,2.6,2.51,1.13,0,0,0.14,,0.02,0.09,0.05,0,0,0,0,0,0,4.904,0.071,0,367.161,104.3,1.246,1,0.351,0.381,0.361,0.364,0.399,0.43,0.437,0.433,0.451,0.43,71.465,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,28/10/1996,18,4.439,38.8,6.73,3.88,2.85,2.72,1.16,0,0,0.15,,0.02,0.11,0.05,0,0,0,0,0,0,5.245,0.081,0,369.009,104.2,1.302,1,0.364,0.381,0.361,0.363,0.399,0.43,0.438,0.434,0.451,0.43,81.177,0,,,,,NaN,0.43,0.45,0.45
Sorghum_BW5_GxE_T12,29/10/1996,19,4.518,46.1,8.17,4.61,3.56,3.34,1.26,0,0,0.18,,0.02,0.13,0.05,0,0,0,0,0,0,5.55,0.107,0,366.41,104,1.257,1,0.347,0.38,0.361,0.363,0.398,0.43,0.438,0.434,0.451,0.43,106.59,0,,,,,NaN,0.43,0.45,0.45
